4330.8713,24
4328.7599,23
4326.5523,22
4324.2048,21
4321.8968,20
4319.4882,19
4316.9889,18
4314.4467,17
4311.8138,16
4309.1049,15
4306.316,14
4303.4706,13
4300.537,12
4297.546,11
4294.4801,10
4291.3488,9
4288.1287,8
4284.8545,7
4281.4981,6
4278.0801,5
4274.5888,4
4271.0134,3
4267.3826,2
4263.6784,1
4256.0491,-1
4252.1397,-2
4248.1612,-3
4244.1104,-4
4239.982,-5
4235.7916,-6
4231.5159,-7
4227.1985,-8
4222.785,-9
4218.3343,-10
4213.7992,-11
4209.1833,-12
4204.518,-13
4199.7741,-14
4194.9609,-15
4190.082,-16
4185.1414,-17
4180.1041,-18
4175.0681,-19
4169.8777,-20
4164.6424,-21
4159.3484,-22
4153.9861,-23
