2041.5818,-24
2046.1334,-23
2050.7523,-22
2055.3049,-21
2059.8222,-20
2064.3124,-19
2068.7551,-18
2073.2163,-17
2077.5139,-16
2081.9027,-15
2086.2327,-14
2090.5106,-13
2094.7638,-12
2098.9946,-11
2103.1696,-10
2107.3296,-9
2111.4503,-8
2115.527,-7
2119.5919,-6
2123.6071,-5
2127.5912,-4
2131.5293,-3
2135.4519,-2
2139.3355,-1
2146.9992,1
2150.7522,2
2154.4981,3
2158.2102,4
2161.8729,5
2165.5007,6
2169.1066,7
2172.6548,8
2176.184,9
2179.6715,10
2183.1249,11
2186.5362,12
2189.9146,13
2193.2563,14
2196.5629,15
2199.8362,16
2203.0628,17
2206.252,18
2209.4067,19
2212.5199,20
2215.6104,21
2218.6442,22
2221.6415,23
2224.6223,24
