4328.7992,23
4326.4457,22
4324.2561,21
4321.9155,20
4319.5086,19
4316.9966,18
4314.4482,17
4311.7994,16
4309.0962,15
4306.3108,14
4303.4689,13
4300.5381,12
4297.5553,11
4294.486,10
4291.3504,9
4288.1238,8
4284.8512,7
4281.4943,6
4278.0822,5
4274.5843,4
4271.0126,3
4267.3756,2
4263.6873,1
4256.0495,-1
4252.1454,-2
4248.1608,-3
4244.1022,-4
4239.9842,-5
4235.7847,-6
4231.5164,-7
4227.2028,-8
4222.7963,-9
4218.3311,-10
4213.7945,-11
4209.181,-12
4204.5136,-13
4199.7721,-14
4194.958,-15
4190.1017,-16
4185.1628,-17
4180.1285,-18
4175.0727,-19
4169.8811,-20
4164.7351,-21
4159.3754,-22
4154.0095,-23
